article;weighted_regulatory_operators;unweighted_regulatory_operators;operators_total;fres;sentences;words;syllables;words_per_sentence;syllables_per_word;number_internal_references;complexity_with_references;clump_size
CRR_322;92;48;327;5,479700784528404;27;1015;1958;37,592592592592595;1,929064039408867;3;5,122997213994881e+19;411
CRR_323;29;17;127;18,891863841148023;13;461;828;35,46153846153846;1,7960954446854664;0;29;1
CRR_324;10;2;42;-172,32674418604645;1;215;409;215,0;1,9023255813953488;1;5,122997213994881e+19;411
CRR_325;34;23;188;30,186960352422915;21;681;1157;32,42857142857143;1,6989720998531572;4;5,122997213994881e+19;411
CRR_325a;50;36;203;37,43318490932646;16;579;908;36,1875;1,5682210708117443;6;5,122997213994881e+19;411
CRR_325b;13;8;57;23,150434782608727;7;207;376;29,571428571428573;1,816425120772947;0;13;1
CRR_325c;11;8;42;35,16808588957056;5;163;267;32,6;1,638036809815951;1;5,122997213994881e+19;411
CRR_325d;4;1;35;-94,38184210526313;1;152;264;152,0;1,736842105263158;0;4;1
CRR_325e;22;14;67;24,832000000000022;7;275;462;39,285714285714285;1,68;1;5,122997213994881e+19;411
CRR_325f;28;23;184;48,16779687500002;20;512;803;25,6;1,568359375;0;28;1
CRR_325g;4;3;10;31,537931034482796;1;29;50;29,0;1,7241379310344827;1;5,122997213994881e+19;411
CRR_325h;25;18;86;36,74262838468724;9;238;403;26,444444444444443;1,6932773109243697;3;5,122997213994881e+19;411
CRR_325i;2;1;8;5,282758620689691;1;29;59;29,0;2,0344827586206895;1;5,122997213994881e+19;411
CRR_325j;2;1;8;8,876000000000005;1;25;51;25,0;2,04;1;5,122997213994881e+19;411
CRR_325k;5;4;41;41,11750000000001;8;180;304;22,5;1,6888888888888889;0;5;1
CRR_325l;72;55;350;41,68288900452819;48;1141;1902;23,770833333333332;1,6669588080631026;1;5,122997213994881e+19;411
CRR_325m;17;13;103;43,551043956044;14;364;589;26,0;1,6181318681318682;1;5,122997213994881e+19;411
CRR_325n;31;20;143;27,566254071661263;14;614;978;43,857142857142854;1,5928338762214984;2;5,122997213994881e+19;411
CRR_325o;16;13;82;47,328378378378375;14;296;483;21,142857142857142;1,6317567567567568;0;16;1
CRR_325p;19;14;84;38,027650602409665;14;332;568;23,714285714285715;1,7108433734939759;1;5,122997213994881e+19;411
CRR_325q;11;9;50;47,28818181818184;11;201;335;18,272727272727273;1,6666666666666667;0;11;1
CRR_325r;13;9;114;34,80547058823532;17;600;966;35,294117647058826;1,61;0;13;1
CRR_325s;16;14;71;52,217870813397155;11;228;360;20,727272727272727;1,5789473684210527;1;5,122997213994881e+19;411
CRR_325t;20;11;121;9,208461538461535;14;520;983;37,142857142857146;1,8903846153846153;2;5,122997213994881e+19;411
CRR_325u;37;24;118;27,658935643564405;14;505;851;36,07142857142857;1,685148514851485;1;5,122997213994881e+19;411
CRR_325v;12;7;69;15,594285714285746;7;315;542;45,0;1,7206349206349207;0;12;1
CRR_325w;34;24;206;34,69022356156705;19;751;1172;39,526315789473685;1,5605858854860186;1;5,122997213994881e+19;411
CRR_325x;13;11;74;48,51574380165289;11;242;389;22,0;1,6074380165289257;0;13;1
CRR_325y;18;15;91;49,68800000000003;10;298;447;29,8;1,5;0;18;1
CRR_325z;24;14;63;17,767500000000013;14;240;487;17,142857142857142;2,029166666666667;1;38,3;1
CRR_325aa;23;17;129;37,478130815164576;19;379;668;19,94736842105263;1,762532981530343;1;42,8;1
CRR_325ab;17;11;42;27,015294117647073;6;102;196;17,0;1,9215686274509804;0;17;1
CRR_325ac;37;20;130;10,055104026845669;10;447;800;44,7;1,7897091722595078;1;51,3;1
CRR_325ad;13;12;75;56,48823232323234;9;242;352;26,88888888888889;1,4545454545454546;2;79,88;1
CRR_325ae;6;6;47;60,96426470588237;6;153;217;25,5;1,4183006535947713;2;5,122997213994881e+19;411
CRR_325af;10;7;82;36,42952751817239;9;214;370;23,77777777777778;1,7289719626168225;0;10;1
CRR_325ag;2;2;16;71,90125000000002;4;65;91;16,25;1,4;1;5,122997213994881e+19;411
CRR_325ah;20;10;125;0,4032826086956902;5;368;573;73,6;1,5570652173913044;0;20;1
CRR_325ai;13;10;71;39,58068156424585;5;179;277;35,8;1,547486033519553;1;35,0;1
CRR_325aj;23;6;61;-114,0030672268907;1;238;223;238,0;0,9369747899159664;0;23;1
CRR_325ak;45;7;102;-263,13164429530195;1;298;590;298,0;1,9798657718120805;1;5,122997213994881e+19;411
CRR_325al;4;4;28;59,21175000000002;4;75;114;18,75;1,52;2;67,8;1
CRR_325am;10;8;69;42,61214977973572;5;227;317;45,4;1,39647577092511;1;5,122997213994881e+19;411
CRR_325an;14;10;77;38,07976119402987;5;201;304;40,2;1,5124378109452736;1;5,122997213994881e+19;411
CRR_325ao;6;5;29;44,01823529411766;4;68;117;17,0;1,7205882352941178;0;6;1
CRR_325ap;23;14;127;20,422180232558162;12;387;703;32,25;1,8165374677002584;2;5,122997213994881e+19;411
CRR_325aq;14;9;83;26,416978609625687;11;340;599;30,90909090909091;1,761764705882353;0;14;1
CRR_325ar;2;2;12;49,06000000000003;2;40;65;20,0;1,625;0;2;1
CRR_325as;3;2;31;44,875510204081664;1;49;65;49,0;1,3265306122448979;1;5,122997213994881e+19;411
CRR_325at;15;10;100;31,277031802120177;7;283;450;40,42857142857143;1,5901060070671378;0;15;1
CRR_325au;2;1;12;22,14943396226417;1;53;82;53,0;1,5471698113207548;0;2;1
CRR_325av;10;8;81;44,746405405405426;10;296;462;29,6;1,5608108108108107;1;5,122997213994881e+19;411
CRR_325aw;1;1;16;33,93421052631581;2;38;69;19,0;1,8157894736842106;0;1;1
CRR_325ax;16;17;91;62,77616600790516;11;253;361;23,0;1,4268774703557312;0;16;1
CRR_325ay;17;14;94;45,752387387387415;12;296;476;24,666666666666668;1,6081081081081081;0;17;1
CRR_325az;74;47;253;25,11626789856814;27;926;1608;34,2962962962963;1,736501079913607;15;5,122997213994881e+19;411
CRR_325ba;18;10;65;13,489682926829289;5;246;417;49,2;1,6951219512195121;2;5,122997213994881e+19;411
CRR_325bb;22;11;203;-0,5300735294117374;8;510;860;63,75;1,6862745098039216;3;5,122997213994881e+19;411
CRR_325bc;142;52;327;-44,25225228519193;10;1094;1811;109,4;1,6553930530164533;2;5,122997213994881e+19;411
CRR_325bd;18;13;196;37,70842105263161;19;987;1358;51,94736842105263;1,375886524822695;2;5,122997213994881e+19;411
CRR_325be;8;6;50;41,222710798816564;8;169;288;21,125;1,7041420118343196;2;5,122997213994881e+19;411
CRR_325bf;77;43;335;12,940800000000024;25;1125;1971;45,0;1,752;6;5,122997213994881e+19;411
CRR_325bg;27;16;85;18,419624309392276;10;362;649;36,2;1,792817679558011;1;5,122997213994881e+19;411
CRR_325bh;95;30;245;-70,39632858435093;6;737;1329;122,83333333333333;1,8032564450474897;4;5,122997213994881e+19;411
CRR_325bi;135;49;253;-45,91233189711447;9;851;1577;94,55555555555556;1,8531139835487662;1;158,1;1
CRR_325bj;21;11;82;6,8936564625850565;6;245;459;40,833333333333336;1,873469387755102;0;21;1
CRR_325bk;17;10;118;17,396571428571463;10;378;675;37,8;1,7857142857142858;1;5,122997213994881e+19;411
CRR_325bl;12;10;45;50,88219298245616;6;152;234;25,333333333333332;1,5394736842105263;3;5,122997213994881e+19;411
CRR_325bm;11;9;36;48,05625000000002;4;141;205;35,25;1,4539007092198581;7;5,122997213994881e+19;411
CRR_325bn;26;14;85;8,515165745856393;7;362;624;51,714285714285715;1,723756906077348;2;5,122997213994881e+19;411
CRR_325bo;3;2;56;20,27507462686569;7;201;374;28,714285714285715;1,8606965174129353;0;3;1
CRR_325bp;59;37;254;24,824655126749946;30;881;1585;29,366666666666667;1,7990919409761634;2;5,122997213994881e+19;411
CRR_326;7;5;15;38,29367647058825;2;51;86;25,5;1,6862745098039216;0;7;1
CRR_327;20;14;64;34,98554878048782;10;205;366;20,5;1,7853658536585366;4;5,122997213994881e+19;411
CRR_328;8;6;72;40,153474747474775;9;275;441;30,555555555555557;1,6036363636363635;1;5,122997213994881e+19;411
CRR_329;11;8;71;36,31536689419795;14;293;517;20,928571428571427;1,764505119453925;0;11;1
CRR_330;3;2;19;21,80162162162165;2;74;129;37,0;1,7432432432432432;0;3;1
CRR_331;9;6;65;26,785465116279084;7;258;435;36,857142857142854;1,686046511627907;4;5,122997213994881e+19;411
CRR_332;44;28;211;26,33832887700538;22;765;1313;34,77272727272727;1,7163398692810456;1;72,6;1
CRR_333;3;2;17;15,721612903225804;2;62;117;31,0;1,8870967741935485;0;3;1
CRR_334;5;3;17;24,3771428571429;2;42;80;21,0;1,9047619047619047;0;5;1
CRR_335;5;3;16;29,77636363636364;2;66;112;33,0;1,696969696969697;0;5;1
CRR_336;27;16;188;17,41252824858759;12;590;973;49,166666666666664;1,6491525423728814;2;5,122997213994881e+19;411
CRR_337;23;16;115;34,497134146341494;14;369;635;26,357142857142858;1,7208672086720866;5;5,122997213994881e+19;411
CRR_338;26;14;120;10,066243869209814;10;367;692;36,7;1,8855585831062671;0;26;1
CRR_339;23;27;273;68,37102389078501;29;879;1119;30,310344827586206;1,273037542662116;0;23;1
CRR_340;17;15;149;51,6952159605101;22;442;704;20,09090909090909;1,592760180995475;1;42,3;1
CRR_341;7;6;46;50,33956896551726;10;145;243;14,5;1,6758620689655173;1;5,122997213994881e+19;411
CRR_342;3;2;11;28,62068965517244;1;29;51;29,0;1,7586206896551724;0;3;1
CRR_343;3;2;8;32,56400000000002;1;25;44;25,0;1,76;0;3;1
CRR_344;10;7;60;37,07675925925929;14;243;437;17,357142857142858;1,7983539094650205;0;10;1
CRR_345;8;7;43;49,95858766233769;8;154;250;19,25;1,6233766233766234;0;8;1
CRR_346;33;25;142;40,50527508090616;21;515;861;24,523809523809526;1,6718446601941748;0;33;1
CRR_347;12;6;43;-3,5249999999999773;3;180;318;60,0;1,7666666666666666;2;5,122997213994881e+19;411
CRR_348;9;8;37;49,39433333333335;5;108;173;21,6;1,6018518518518519;4;5,122997213994881e+19;411
CRR_349;86;19;81;-151,74642857142854;1;210;361;210,0;1,7190476190476192;1;5,122997213994881e+19;411
CRR_350;43;25;149;16,697136343579956;13;523;923;40,23076923076923;1,7648183556405355;2;5,122997213994881e+19;411
CRR_351;9;5;40;14,168301886792477;2;106;174;53,0;1,6415094339622642;1;5,122997213994881e+19;411
CRR_352;17;12;171;35,794834584013074;25;613;1059;24,52;1,727569331158238;1;5,122997213994881e+19;411
CRR_353;21;15;88;34,12942253521129;10;284;483;28,4;1,7007042253521127;2;5,122997213994881e+19;411
CRR_354;24;18;97;39,2829595494112;18;434;734;24,11111111111111;1,6912442396313363;1;5,122997213994881e+19;411
CRR_355;2;2;9;48,09621621621622;1;37;53;37,0;1,4324324324324325;4;161,95100000000002;1
CRR_356;10;6;47;22,63481557377051;4;183;298;45,75;1,6284153005464481;0;10;1
CRR_357;11;8;62;35,10100000000003;10;200;358;20,0;1,79;2;68,31;1
CRR_358;23;16;127;33,070879363449706;20;487;858;24,35;1,7618069815195072;1;46,1;1
CRR_359;21;20;119;56,25161782296652;16;418;613;26,125;1,4665071770334928;0;21;1
CRR_360;6;5;28;52,79818181818183;4;88;137;22,0;1,5568181818181819;0;6;1
CRR_361;12;6;40;4,777500000000032;3;144;261;48,0;1,8125;1;35,1;1
CRR_362;7;4;37;17,73012820512824;3;130;223;43,333333333333336;1,7153846153846153;0;7;1
CRR_363;26;16;102;23,212217458223392;12;379;679;31,583333333333332;1,79155672823219;1;5,122997213994881e+19;411
CRR_364;39;18;138;-10,753112094395277;6;452;754;75,33333333333333;1,668141592920354;6;5,122997213994881e+19;411
CRR_365;15;9;70;21,048591549295793;7;213;390;30,428571428571427;1,8309859154929577;1;5,122997213994881e+19;411
CRR_366;22;16;121;36,17980099502489;15;335;586;22,333333333333332;1,7492537313432837;1;5,122997213994881e+19;411
CRR_367;52;32;201;22,85237222116666;19;554;1011;29,157894736842106;1,8249097472924187;1;5,122997213994881e+19;411
CRR_368;80;38;216;-5,884122426868856;13;710;1320;54,61538461538461;1,8591549295774648;0;80;1
CRR_369;24;14;89;16,650074365704313;9;254;485;28,22222222222222;1,9094488188976377;0;24;1
CRR_370;14;6;40;-21,376562499999977;2;128;247;64,0;1,9296875;0;14;1
CRR_371;5;4;27;51,21075229357797;5;109;172;21,8;1,5779816513761469;3;5,122997213994881e+19;411
CRR_372;15;7;51;-9,287303182579535;3;199;350;66,33333333333333;1,7587939698492463;9;5,122997213994881e+19;411
CRR_373;7;4;33;15,289122807017549;3;95;179;31,666666666666668;1,8842105263157896;1;5,122997213994881e+19;411
CRR_374;30;20;145;30,001614823348717;24;434;813;18,083333333333332;1,8732718894009217;0;30;1
CRR_375;8;5;73;18,29636704119855;9;267;500;29,666666666666668;1,8726591760299625;0;8;1
CRR_376;26;16;109;21,175995475113126;17;312;616;18,352941176470587;1,9743589743589745;0;26;1
CRR_377;46;30;202;27,234805194805233;22;630;1121;28,636363636363637;1,7793650793650793;5;5,122997213994881e+19;411
CRR_378;5;3;48;13,107500000000044;4;130;247;32,5;1,9;0;5;1
CRR_379;7;5;112;32,245377128953805;9;411;623;45,666666666666664;1,5158150851581509;2;5,122997213994881e+19;411
CRR_380;6;5;21;46,89563063063065;3;74;118;24,666666666666668;1,5945945945945945;2;5,122997213994881e+19;411
CRR_381;0;0;12;19,515135135135154;2;74;131;37,0;1,7702702702702702;0;0;1
CRR_382;57;34;152;19,53130434782608;14;552;961;39,42857142857143;1,7409420289855073;4;5,122997213994881e+19;411
CRR_383;94;55;387;17,584535558780857;29;1378;2297;47,51724137931034;1,6669085631349783;9;5,122997213994881e+19;411
CRR_384;25;18;170;37,220511141282685;19;659;1047;34,68421052631579;1,5887708649468892;5;5,122997213994881e+19;411
CRR_385;5;2;18;-23,92078947368418;1;76;138;76,0;1,8157894736842106;3;5,122997213994881e+19;411
CRR_386;20;14;114;33,102453451407854;12;367;619;30,583333333333332;1,6866485013623977;2;5,122997213994881e+19;411
CRR_387;1;1;7;40,2858823529412;1;17;30;17,0;1,7647058823529411;0;1;1
CRR_388;3;2;24;40,03090909090912;2;66;104;33,0;1,5757575757575757;2;1,1270593870788739e+20;1
CRR_389;0;0;8;38,36714285714288;1;35;55;35,0;1,5714285714285714;0;0;1
CRR_390;34;22;223;27,37704208347705;26;892;1525;34,30769230769231;1,7096412556053813;10;5,122997213994881e+19;411
CRR_391;13;7;44;9,987926509186366;3;127;231;42,333333333333336;1,8188976377952757;1;21,8;1
CRR_392;2;1;10;28,00710526315791;1;38;63;38,0;1,6578947368421053;0;2;1
CRR_393;2;1;18;-21,928913043478218;1;46;99;46,0;2,152173913043478;0;2;1
CRR_394;37;21;135;13,582416653114336;13;473;874;36,38461538461539;1,8477801268498943;1;5,122997213994881e+19;411
CRR_395;120;74;446;23,0496907720229;38;1508;2558;39,68421052631579;1,6962864721485411;14;5,122997213994881e+19;411
CRR_396;26;19;65;37,54042138009049;8;221;369;27,625;1,669683257918552;3;5,122997213994881e+19;411
CRR_397;23;19;85;48,101062992125975;7;254;366;36,285714285714285;1,4409448818897639;2;5,122997213994881e+19;411
CRR_398;19;9;46;-5,043220338983019;2;118;212;59,0;1,7966101694915255;2;5,122997213994881e+19;411
CRR_399;16;12;59;37,997634207240964;9;178;313;19,77777777777778;1,7584269662921348;7;5,122997213994881e+19;411
CRR_400;133;41;377;-74,69243607624355;9;1195;2073;132,77777777777777;1,7347280334728032;4;5,122997213994881e+19;411
CRR_401;46;25;118;9,289613676731818;14;563;1043;40,214285714285715;1,852575488454707;2;5,122997213994881e+19;411
CRR_402;14;6;177;-15,06398374799356;8;623;1052;77,875;1,6886035313001606;7;5,122997213994881e+19;411
CRR_403;21;13;88;23,396434389140296;10;442;724;44,2;1,6380090497737556;1;5,122997213994881e+19;411
CRR_411;0;0;36;-9,16199999999995;2;150;248;75,0;1,6533333333333333;1;5,122997213994881e+19;411
CRR_412;17;12;69;33,40440068493152;12;219;401;18,25;1,8310502283105023;3;5,122997213994881e+19;411
CRR_413;8;6;34;40,052878787878825;6;88;158;14,666666666666666;1,7954545454545454;2;5,122997213994881e+19;411
CRR_414;16;9;72;14,67122222222224;5;162;305;32,4;1,882716049382716;2;5,122997213994881e+19;411
CRR_415;66;40;278;20,8803741496599;24;784;1416;32,666666666666664;1,8061224489795917;4;5,122997213994881e+19;411
CRR_416;80;42;499;5,734986945169737;28;1532;2636;54,714285714285715;1,720626631853786;7;5,122997213994881e+19;411
CRR_417;27;11;115;-29,978235294117624;4;340;605;85,0;1,7794117647058822;1;5,122997213994881e+19;411
CRR_418;16;12;115;38,037275641025644;12;416;657;34,666666666666664;1,5793269230769231;2;5,122997213994881e+19;411
CRR_419;24;17;104;35,769937827225164;16;382;663;23,875;1,7356020942408377;3;5,122997213994881e+19;411
CRR_420;35;20;156;13,948889908256916;10;436;766;43,6;1,7568807339449541;6;5,122997213994881e+19;411
CRR_421;18;12;103;28,863793103448273;12;348;611;29,0;1,7557471264367817;0;18;1
CRR_422;72;46;333;26,019274877626117;31;1061;1832;34,225806451612904;1,7266729500471254;8;5,122997213994881e+19;411
CRR_423;42;26;170;22,60724857685014;17;465;860;27,352941176470587;1,8494623655913978;2;5,122997213994881e+19;411
CRR_424;36;23;208;25,88596438701549;19;668;1147;35,1578947368421;1,717065868263473;4;5,122997213994881e+19;411
CRR_425;67;46;300;32,87364394668532;33;1039;1744;31,484848484848484;1,6785370548604428;11;5,122997213994881e+19;411
CRR_426;8;5;28;21,567666666666668;3;100;179;33,333333333333336;1,79;4;1,6905890806183107e+20;1
CRR_427;16;6;120;-43,64273041474651;4;434;720;108,5;1,6589861751152073;6;5,122997213994881e+19;411
CRR_428;9;4;119;-10,30920930232557;5;344;599;68,8;1,7412790697674418;5;5,122997213994881e+19;411
CRR_429;39;26;279;29,06507210031353;35;957;1697;27,34285714285714;1,77324973876698;8;5,122997213994881e+19;411
CRR_429a;46;25;279;9,957966425909461;27;1123;2053;41,592592592592595;1,8281389136242208;7;5,122997213994881e+19;411
CRR_429b;46;27;184;17,836628440367008;14;545;963;38,92857142857143;1,7669724770642201;4;5,122997213994881e+19;411
CRR_430;82;49;295;20,007862614913194;22;801;1419;36,40909090909091;1,7715355805243447;6;5,122997213994881e+19;411
CRR_430b;27;19;163;35,718295664206636;16;542;876;33,875;1,6162361623616237;11;5,122997213994881e+19;411
CRR_430c;44;20;151;-11,647552816901396;8;426;828;53,25;1,943661971830986;0;44;1
CRR_431;25;17;78;31,162352941176493;12;204;382;17,0;1,8725490196078431;1;5,122997213994881e+19;411
CRR_432;17;11;121;25,373804347826137;14;345;638;24,642857142857142;1,8492753623188405;3;5,122997213994881e+19;411
CRR_433;11;7;59;24,593444444444458;5;162;286;32,4;1,7654320987654322;2;5,122997213994881e+19;411
CRR_434;13;9;37;36,04508620689657;8;116;214;14,5;1,8448275862068966;0;13;1
CRR_434a;22;13;63;17,733355704698027;7;149;295;21,285714285714285;1,9798657718120805;0;22;1
CRR_435;12;6;86;-2,222083333333302;6;320;586;53,333333333333336;1,83125;0;12;1
CRR_436;19;5;50;-112,11788819875773;1;161;296;161,0;1,8385093167701863;2;5,122997213994881e+19;411
CRR_437;23;14;75;20,397922374429243;6;292;473;48,666666666666664;1,61986301369863;10;5,122997213994881e+19;411
CRR_438;37;15;111;-27,21501168224296;4;321;579;80,25;1,8037383177570094;8;5,122997213994881e+19;411
CRR_439;20;6;53;-82,61683734939756;2;249;480;124,5;1,927710843373494;0;20;1
CRR_440;8;5;29;24,163172043010775;6;124;237;20,666666666666668;1,9112903225806452;0;8;1
CRR_441;10;7;45;32,84763358778628;7;131;240;18,714285714285715;1,83206106870229;1;5,122997213994881e+19;411
CRR_442;17;5;95;-79,88656862745093;3;340;690;113,33333333333333;2,0294117647058822;0;17;1
CRR_443;9;5;44;15,385497005988071;5;167;311;33,4;1,8622754491017963;0;9;1
CRR_444;26;7;59;-105,18857142857141;1;168;281;168,0;1,6726190476190477;1;33,7;1
CRR_445;9;6;18;27,46333333333334;2;54;97;27,0;1,7962962962962963;1;5,122997213994881e+19;411
CRR_446;5;2;25;-23,746428571428538;1;70;132;70,0;1,8857142857142857;1;5,122997213994881e+19;411
CRR_447;4;1;46;-119,52234177215186;1;158;310;158,0;1,9620253164556962;0;4;1
CRR_448;3;1;29;-45,159705882352895;1;102;179;102,0;1,7549019607843137;0;3;1
CRR_449;165;10;246;-867,4604708520178;1;892;1781;892,0;1,9966367713004485;2;5,122997213994881e+19;411
CRR_450;18;6;158;-56,99569291338578;5;508;965;101,6;1,8996062992125984;1;5,122997213994881e+19;411
CRR_451;11;7;59;23,559130434782645;7;207;375;29,571428571428573;1,8115942028985508;2;5,122997213994881e+19;411
CRR_452;44;13;264;-81,56305200341004;6;782;1443;130,33333333333334;1,8452685421994885;3;5,122997213994881e+19;411
CRR_453;6;2;68;-67,67666666666663;2;216;421;108,0;1,9490740740740742;1;5,122997213994881e+19;411
CRR_454;4;2;15;0,644310344827602;1;58;101;58,0;1,7413793103448276;4;5,122997213994881e+19;411
CRR_455;31;8;97;-108,831143533123;2;317;580;158,5;1,8296529968454258;4;5,122997213994881e+19;411
CRR_456;30;16;124;9,012834101382538;7;434;692;62,0;1,5944700460829493;39;5,122997213994881e+19;411
CRR_457;42;9;66;-163,2771673819742;1;233;368;233,0;1,5793991416309012;332;5,122997213994881e+19;411
CRR_458;76;48;376;25,154594648562323;32;1252;2101;39,125;1,678115015974441;16;5,122997213994881e+19;411
CRR_459;23;10;49;-19,802317073170713;2;164;278;82,0;1,6951219512195121;38;5,122997213994881e+19;411
CRR_460;16;14;97;51,10909660107336;13;344;524;26,46153846153846;1,5232558139534884;12;5,122997213994881e+19;411
CRR_461;24;18;92;39,191856828193835;10;227;388;22,7;1,7092511013215859;4;2,2541187741577478e+20;1
CRR_461a;3;2;35;25,26494407158839;3;149;231;49,666666666666664;1,5503355704697988;23;5,122997213994881e+19;411
CRR_462;13;12;91;53,204789915966415;17;315;502;18,529411764705884;1,5936507936507935;8;5,122997213994881e+19;411
CRR_463;4;2;26;9,18285310734467;3;118;220;39,333333333333336;1,8644067796610169;0;4;1
CRR_464;8;7;19;47,67968992248066;6;86;147;14,333333333333334;1,7093023255813953;0;8;1
CRR_465;7;7;29;62,82010135135138;4;111;152;27,75;1,3693693693693694;1;5,6352969353943695e+19;1
CRR_466;7;4;25;10,975576923076943;2;91;161;45,5;1,7692307692307692;1;10,3;1
CRR_468;24;15;133;23,664240994854197;14;583;971;41,642857142857146;1,6655231560891939;5;2,2541187741577478e+20;1
CRR_469;42;24;104;14,392800000000022;7;375;612;53,57142857142857;1,632;4;8,09582960022487e+20;7
CRR_469a;5;3;45;18,079712643678192;3;116;205;38,666666666666664;1,7672413793103448;1;5,6352969353943695e+19;1
CRR_470;9;6;65;33,224795539033465;7;269;428;38,42857142857143;1,5910780669144982;6;1,1270593870788739e+20;1
CRR_471;6;3;49;6,420909090909134;4;220;376;55,0;1,709090909090909;1;3,719295977360285e+20;1
CRR_472;25;20;186;45,6021109454027;22;701;1068;31,863636363636363;1,5235378031383737;4;8,09582960022487e+20;7
CRR_473;30;24;104;44,79670329670333;13;392;609;30,153846153846153;1,5535714285714286;1;5,950873563776456e+20;1
CRR_473a;236;125;825;6,496417293233122;50;3325;5221;66,5;1,5702255639097744;9;1,1191699713693221e+21;1
CRR_474;21;9;25;-22,147349397590332;1;83;142;83,0;1,7108433734939759;3;8,09582960022487e+20;7
CRR_475;20;13;106;29,741929824561424;9;399;623;44,333333333333336;1,5614035087719298;2;8,09582960022487e+20;7
CRR_476;20;9;25;-13,33499999999998;1;78;130;78,0;1,6666666666666667;3;8,09582960022487e+20;7
CRR_477;16;11;103;32,05723356009074;9;392;605;43,55555555555556;1,5433673469387754;2;8,09582960022487e+20;7
CRR_478;21;14;98;29,882740899357614;7;467;603;66,71428571428571;1,291220556745182;8;8,09582960022487e+20;7
CRR_479;14;9;107;26,58532142857146;8;350;562;43,75;1,6057142857142856;1;6,198826628933807e+19;1
CRR_480;5;5;38;60,75911764705883;7;170;244;24,285714285714285;1,4352941176470588;3;2,3505950576917e+21;1
CRR_481;30;26;150;49,62375062127238;16;503;745;31,4375;1,4811133200795228;10;5,409885057978596e+20;1
CRR_482;3;2;18;24,92448630136991;2;73;125;36,5;1,7123287671232876;1;5,122997213994881e+19;411
CRR_483;24;18;236;38,57172240802677;23;780;1234;33,91304347826087;1,582051282051282;12;5,122997213994881e+19;411
CRR_484;15;12;107;43,79150000000001;10;304;475;30,4;1,5625;14;5,122997213994881e+19;411
CRR_485;3;2;31;41,9308653846154;4;117;187;29,25;1,5982905982905984;2;5,122997213994881e+19;411
CRR_486;52;32;132;21,947236871384106;12;749;1076;62,416666666666664;1,4365821094793056;4;5,122997213994881e+19;411
CRR_487;9;6;74;33,2552413366337;8;303;484;37,875;1,5973597359735974;6;3,381178161236622e+20;1
CRR_488;5;4;23;49,83451612903227;2;62;92;31,0;1,4838709677419355;3;1,1270593870788739e+20;1
CRR_489;26;18;138;31,95780487804882;12;492;775;41,0;1,5752032520325203;3;5,122997213994881e+19;411
CRR_490;23;17;136;39,15465640222689;12;479;720;39,916666666666664;1,5031315240083507;4;5,122997213994881e+19;411
CRR_491;10;6;27;22,560000000000016;2;120;175;60,0;1,4583333333333333;5;1,1270593870788739e+20;1
CRR_492;18;15;91;46,26333333333335;14;378;595;27,0;1,5740740740740742;7;2,619051166342615e+21;1
CRR_493;67;32;349;-5,011940030881078;17;1181;1973;69,47058823529412;1,6706181202370871;25;1,279212404334522e+21;1
CRR_494;8;5;79;28,64319548872183;7;266;439;38,0;1,650375939849624;4;2,2541187741577478e+20;1
CRR_494a;19;10;50;4,590943396226436;4;212;372;53,0;1,7547169811320755;2;1,1270593870788739e+20;1
CRR_494b;3;3;49;63,66882681564245;7;179;248;25,571428571428573;1,3854748603351956;10;5,122997213994881e+19;411
CRR_495;32;23;107;35,90209161147905;12;302;519;25,166666666666668;1,718543046357616;1;5,6352969353943695e+19;1
CRR_496;11;8;67;35,29163636363637;7;275;428;39,285714285714285;1,5563636363636364;1;5,6352969353943695e+19;1
CRR_497;32;17;111;8,660879120879144;7;455;711;65,0;1,5626373626373626;2;5,6352969353943695e+19;1
CRR_498;2;2;15;45,54195121951224;2;82;116;41,0;1,4146341463414633;0;2;1
CRR_499;5;4;53;39,59410714285718;8;210;349;26,25;1,661904761904762;5;5,122997213994881e+19;411
CRR_500;2;1;63;29,338554421768748;6;245;394;40,833333333333336;1,6081632653061224;1;55,900000000000006;1
CRR_500a;19;13;81;34,27863777089783;7;323;480;46,142857142857146;1,4860681114551084;12;1,914310368953467e+21;1
CRR_500b;12;7;65;18,481923076923096;7;260;463;37,142857142857146;1,7807692307692307;1;5,6352969353943695e+19;1
CRR_500c;11;4;24;-39,1872727272727;1;88;163;88,0;1,8522727272727273;1;5,6352969353943695e+19;1
CRR_500d;13;8;129;22,089329159212895;13;344;642;26,46153846153846;1,8662790697674418;1;5,6352969353943695e+19;1
CRR_501;12;7;65;19,18495876288665;5;194;340;38,8;1,7525773195876289;1;32,900000000000006;1
CRR_501a;122;40;347;-62,596694214875995;10;1210;2097;121,0;1,7330578512396695;6;1,6905890806183107e+20;1
CRR_501b;13;7;29;9,183750000000003;2;96;169;48,0;1,7604166666666667;1;5,6352969353943695e+19;1
CRR_501c;8;4;65;-5,6577438423645106;5;203;411;40,6;2,0246305418719213;0;8;1
CRR_502;23;13;81;14,751120943952827;6;226;411;37,666666666666664;1,8185840707964602;1;30,700000000000003;1
CRR_503;14;8;107;17,80781559045957;9;382;659;42,44444444444444;1,725130890052356;4;2,310471743511692e+20;1
CRR_504;3;2;14;23,126683673469387;2;49;92;24,5;1,8775510204081634;1;5,6352969353943695e+19;1
